id	N	mean	sd	se	sentence	task	reference
AC-OC-02-R0154	15	2.4	0.985610761	0.254483604	Carlo conosceva bene il compagno di classe che Anna voleva sempre incontrare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0155	15	2.933333333	1.099783528	0.283962886	Uno studente sostiene di avere finito alcunchè in così poco tempo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0156	14	4.642857143	0.928782732	0.248227626	Nessuno si aspetta che qualcuno abbia finito nessun esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0157	13	3.461538462	1.265924209	0.351104204	Sapevo quale paziente l'infermiera voleva chiamarlo e il dottore visitare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0158	15	4.733333333	1.79151439	0.462567026	Questo problema, il giornalista ha suggerito che Susanna aveva pensato che Carla avrebbe dovuto menzionare questo problema .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0159	14	4.642857143	1.33630621	0.357142857	Maria si aspetta che qualcuno possa aver finito nessun esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0160	15	2.933333333	1.279880947	0.330463839	Questo problema, lui ha detto che lei avrebbe dovuto descriverlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0161	15	2.066666667	0.961150105	0.24816789	Ci dissero che l'infermiera voleva chiamarlo e il dottore visitarlo .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0162	13	4.384615385	1.192927878	0.330858664	Nessuno studente si aspetta che un altro studente abbia finito nessun esercizio in tempo utile.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0163	13	3.230769231	1.423250163	0.394738572	Sapevo che l'infermiera voleva registrarlo e Marco visitare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0164	15	2.733333333	0.798808637	0.206251503	quale paziente pensi che l'infermiera voglia registrarlo e Marco medicarlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0165	15	2.333333333	1.2344268	0.318727629	Uno studente sostiene di avere finito nessun esercizio in tempo utile .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0166	12	2.416666667	1.443375673	0.416666667	Conoscevo il paziente che l'infermiera aveva visto e Marco testato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0167	13	3.153846154	1.405118847	0.38970985	Ci dissero che l'infermiera aveva chiamato un uomo e il dottore medicato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0168	15	3.266666667	1.099783528	0.283962886	Nessuno sospetta che qualcuno abbia finito alcunchè in così poco tempo .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0169	15	2.933333333	1.437590577	0.371184291	Che cos'è che Carla dovrebbe menzionare questo problema?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0170	12	4	1.279204298	0.369274473	Nessuno sospetta che qualcuno abbia finito nessun esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0171	15	3.866666667	1.684664726	0.434978562	Nessuno studente si aspetta che qualcuno abbia già finito questo esercizio in tempo utile.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0172	15	3.466666667	1.457329587	0.376280881	quale paziente dici che Maria abbia registrato e il dottore visitato l'anziano signore?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0173	15	5.333333333	1.632993162	0.421637021	Che cos'è che il giornalista ha scritto che Susanna aveva detto che lo studente avrebbe dovuto considerare questo candidato?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0174	12	2.666666667	1.23091491	0.355334527	Carlo conosceva bene il compagno di classe con cui Sara voleva sempre discutere.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0175	11	3.363636364	1.747725795	0.526959154	Maria si aspetta che qualcuno possa aver già finito questo esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0176	15	3.6	1.298350602	0.335232684	Conoscevo il paziente che Maria aveva registrato un paziente e Marco medicato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0177	15	3.533333333	1.35576371	0.350056685	Chi pensi che l'infermiera voglia registrare e Marco visitarlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0178	14	3.285714286	1.540657773	0.41175811	Sapevo chi Maria voleva chiamare e il dottore medicarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0179	12	3.583333333	1.729862492	0.499368288	Uno studente si aspetta che Francesco possa aver mai finito questo esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0180	12	3.666666667	1.497472618	0.43228311	quale paziente pensi che l'infermiera voglia registrarlo e Marco medicare?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0181	12	2.583333333	1.240112409	0.357989617	Sapevo che Maria aveva chiamato e Marco medicato un malato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0182	15	3.733333333	1.751190072	0.452155332	Sapevo chi Maria voleva chiamarlo e Marco visitare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0183	13	2.846153846	1.344504484	0.372898451	Uno studente ha finito alcunchè in così poco tempo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0184	14	3.142857143	1.833749537	0.490090178	Nessuno studente sospetta che qualcuno abbia finito nessun esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0185	15	3.2	1.656157342	0.427617987	Carlo conosceva bene il professore con cui Sara sperava sempre di passare il tempo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0186	15	4.2	1.373213125	0.354562104	quale paziente pensi che Maria abbia chiamato e Marco visitato l'anziano signore?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0187	13	3.153846154	1.519109051	0.421325044	Sapevo chi Maria voleva chiamarlo e Marco visitarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0188	15	2.533333333	1.060098827	0.27371634	Conoscevo il paziente che l'infermiera voleva chiamarlo e il dottore medicare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0189	12	2.333333333	1.07308674	0.309773459	Questo, lei dovrebbe descrivere questo candidato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0190	15	2.666666667	0.975900073	0.251976315	quale paziente pensi che Maria voglia chiamare e Marco medicarlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0191	14	2.928571429	1.542439911	0.412234406	Maria sostiene di avere finito nessun esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0192	14	4.642857143	1.598419549	0.427195594	Questo problema, lui ha detto che lei avrebbe dovuto descrivere questo problema.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0193	14	4.071428571	1.268814451	0.339104926	quale paziente dici che Maria voglia chiamare e il dottore visitare?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0194	12	5.916666667	1.443375673	0.416666667	Quale problema lui ha scritto che lei aveva detto che costui avrebbe dovuto descriverlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0195	12	4	1.809068067	0.522232968	Nessuno studente sostiene di avere finito nessun esercizio in tempo utile.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0196	15	2.533333333	1.407463101	0.36340541	Questo, lo studente dovrebbe considerare questo candidato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0197	13	3.307692308	1.652503928	0.458322126	Cos'è che Maria ti ha detto quando Carlo farà?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0198	15	4.266666667	1.334523279	0.344572429	Questo problema, lui ha detto che lei avrebbe dovuto descrivere questo candidato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0199	15	5.066666667	1.437590577	0.371184291	Conoscevo il paziente che Maria aveva registrato un paziente e Marco medicato un malato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0200	14	5.357142857	1.277445941	0.341411789	Giulio ha scritto che lei aveva detto che lo studente avrebbe dovuto descriverlo .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0201	13	6.076923077	1.187542172	0.329364938	Questo, lui ha suggerito che lei aveva pensato che lo studente avrebbe dovuto descrivere questo problema.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0202	13	5.153846154	0.688737232	0.191021339	Che cos'è che lui ha detto che Carla avrebbe dovuto menzionare questo candidato?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0203	12	3.666666667	1.61432977	0.466016864	Nessuno si aspetta che qualcuno abbia già finito questo esercizio in tempo utile.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0204	15	3.866666667	1.187233679	0.306542418	Ci mostrarono il paziente che l'infermiera aveva chiamato un paziente e Marco medicato un malato .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0205	12	3.583333333	1.240112409	0.357989617	quale paziente dici che Maria voglia chiamare e il dottore visitarlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0206	15	3.4	1.638814903	0.423140188	Uno studente si aspetta che Francesco possa aver già finito questo esercizio in tempo utile.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0207	14	3.857142857	1.610405723	0.430399034	Conoscevo il paziente che Maria aveva registrato e Marco medicato un malato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0208	15	3.666666667	1.290994449	0.333333333	quale paziente dici che Maria voglia chiamarlo e il dottore visitare?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0209	15	4.066666667	1.162919151	0.300264434	Carlo conosceva bene la persona che incontrare sarebbe piaciuto a Anna.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0210	12	4.166666667	1.94624736	0.561833219	Ho sentito con chi è che Maria ti ha detto perché Carlo parlerà.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0211	13	3.692307692	1.436698495	0.398468468	Quale problema il professore ha detto che lei avrebbe dovuto descriverlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0212	13	2.692307692	1.797434069	0.498518515	Conoscevo il paziente che Maria aveva registrato e Marco medicato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0213	15	3.866666667	1.505545305	0.388730126	Quale candidato Susanna ha pensato che Carla avrebbe dovuto menzionare questo candidato?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0214	15	3.2	1.82051798	0.470055721	Ho sentito che Maria ti ha detto che Carlo farà un sopralluogo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0215	13	3.230769231	1.300887271	0.360801212	Ci dissero che Maria aveva chiamato e il dottore visitato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0216	12	6.083333333	0.900336637	0.2599048	Chi è che lui ha affermato che il professore aveva detto che lo studente avrebbe dovuto considerare questo problema?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0217	15	2.466666667	1.302013093	0.336178335	Ci dissero quale paziente Maria voleva chiamare e il dottore visitare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0218	13	3.384615385	1.260850344	0.349696967	quale paziente pensi che Maria voglia chiamarlo e Marco medicare?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0219	14	2.357142857	1.645840578	0.439869397	Maria potrebbe aver già finito questo esercizio in tempo utile.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0220	12	2.75	1.422226168	0.41056133	Susanna ha detto che Carla avrebbe dovuto menzionarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0221	12	1.75	0.965307299	0.278660215	Maria ha saputo che Carlo incontrerà i dottori.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0222	12	3.25	1.544785952	0.445941293	Ci dissero quale paziente l'infermiera aveva chiamato e Marco medicato l'anziano signore.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0223	15	4.2	0.941123948	0.242997159	Che cos'è che lui ha detto che Carla avrebbe dovuto menzionarlo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0224	13	3.461538462	1.808101427	0.501477108	Ci dissero quale paziente l'infermiera voleva chiamare e il dottore medicare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0225	12	3	1.477097892	0.426401433	Conoscevo il paziente che l'infermiera aveva chiamato un paziente e il dottore medicato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0226	15	2.2	1.373213125	0.354562104	Maria ha saputo quando Carlo incontrerà i dottori .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0227	13	4.230769231	1.300887271	0.360801212	Uno studente si aspetta che Francesco possa aver finito nessun esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0228	14	2.714285714	1.683794772	0.450013082	Maria ha saputo che il ministro prenderà questo provvedimento.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0229	14	5.714285714	0.913873533	0.244242976	Quale problema il professore ha detto che lei avrebbe dovuto descrivere questo candidato?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0230	15	5.266666667	1.486446706	0.383798889	Quale candidato il giornalista ha affermato che Susanna aveva pensato che lo studente avrebbe dovuto considerare questo problema?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0231	15	3.2	1.320173149	0.340867241	Chi pensi che Maria abbia chiamato un uomo e Marco visitato?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0232	12	5.666666667	1.23091491	0.355334527	Questo candidato, il giornalista ha affermato che Susanna aveva pensato che lo studente avrebbe dovuto considerare questo candidato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0233	15	2	1.133893419	0.292770022	lo studente dovrebbe considerarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0234	14	5.785714286	1.528124614	0.408408482	Quale candidato il giornalista ha affermato che Susanna aveva pensato che lo studente avrebbe dovuto considerare questo candidato?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0235	12	6.333333333	1.154700538	0.333333333	Che cos'è che il giornalista ha scritto che Susanna aveva detto che lo studente avrebbe dovuto considerare questo problema?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0236	13	3.461538462	1.613246448	0.447434061	Conoscevo il paziente che Maria voleva registrarlo e Marco medicarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0237	13	4.461538462	1.330124344	0.368910117	Questo candidato, il professore ha detto che lo studente avrebbe dovuto descrivere questo candidato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0238	14	5.642857143	1.215739272	0.324919988	Questo candidato, il giornalista ha affermato che Susanna aveva pensato che lo studente avrebbe dovuto considerarlo .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0239	12	5.5	1.243163121	0.358870281	Questo problema, il giornalista ha suggerito che Susanna aveva pensato che Carla avrebbe dovuto menzionare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0240	12	2.75	1.215431087	0.350864733	Carlo conosceva bene lo studente che evitare divertiva sempre Anna.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0241	15	3.666666667	1.345185418	0.347325382	Chi pensi che Maria abbia chiamato e il dottore medicato l'anziano signore?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0242	15	4.133333333	1.35576371	0.350056685	Sapevo chi l'infermiera voleva registrarlo e Marco visitarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0243	12	3.583333333	1.621353718	0.468044503	Ci mostrarono il paziente che Maria aveva visto un paziente e Marco medicato un malato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0244	13	3.384615385	1.556623565	0.431729698	Maria sostiene di avere mai finito questo esercizio in tempo utile?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0245	15	2.133333333	1.187233679	0.306542418	Sapevo che Maria voleva chiamare e Marco visitare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0246	13	4.307692308	1.702185624	0.47210135	Nessuno sospetta che qualcuno abbia finito alcunchè in così poco tempo?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0247	15	3.933333333	1.334523279	0.344572429	Conoscevo il paziente che l'infermiera aveva visto e Marco testato un malato .	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0248	15	5.533333333	1.407463101	0.36340541	Questo candidato, il giornalista ha affermato che Susanna aveva pensato che lo studente avrebbe dovuto considerare questo problema.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0249	12	2.416666667	1.164500153	0.336162238	Conoscevo il paziente che l'infermiera voleva registrare e il dottore visitare.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0250	15	5.333333333	0.899735411	0.232310684	Giulio ha scritto che lei aveva detto che lo studente avrebbe dovuto descrivere questo problema.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0251	12	3.333333333	1.435481125	0.414387707	Ci mostrarono il paziente che l'infermiera aveva chiamato un paziente e Marco medicato.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0252	13	1.538461538	1.391365314	0.385895306	Carla dovrebbe menzionare questo problema.	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0253	12	3.416666667	1.378954369	0.398069838	Quale provvedimento Maria ha saputo quando il ministro prenderà?	complexity	Artif_Data:_chowdhury_zamparelli_2018
AC-OC-02-R0254	15	3.066666667	1.279880947	0.330463839	Sapevo che Maria voleva chiamare e Marco visitarlo.	complexity	Artif_Data:_chowdhury_zamparelli_2018
